"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"169","서울특별시 서초구 방배동","2***","다가구","8m미만","443.46","315.00","202412","06","325,000","개인","법인","2022","전원말9길","-","중개거래","서울 관악구"
"170","서울특별시 용산구 후암동","5*","단독","8m미만","141.15","76.00","202412","06","99,000","개인","개인","2016","후암로28가길","-","중개거래","서울 용산구"
"171","서울특별시 동작구 사당동","3**","단독","12m미만","205.29","181.00","202412","06","285,000","공공기관","개인","1979","사당로16길","-","직거래","-"
"172","서울특별시 용산구 보광동","2**","단독","8m미만","163.97","119.00","202412","06","275,000","개인","개인","1981","보광로31길","-","중개거래","서울 서초구"
"173","서울특별시 광진구 자양동","6**","단독","8m미만","239.31","168.40","202412","06","458,469","기타","개인","1983","자양로4나길","-","직거래","-"
"174","서울특별시 중구 장충동1가","9*","단독","12m미만","476.26","772.00","202412","05","1,207,064","법인","개인","1986","동호로20길","20241210","직거래","-"
"175","서울특별시 중구 장충동1가","9*","단독","12m미만","104.06","202.90","202412","05","315,634","법인","개인","1986","","20241210","직거래","-"
"176","서울특별시 중구 장충동1가","9*","단독","12m미만","476.26","772.00","202412","05","1,207,064","법인","법인","1986","동호로20길","-","직거래","-"
"177","서울특별시 중구 장충동1가","9*","단독","12m미만","104.06","202.90","202412","05","315,634","법인","법인","1986","","-","직거래","-"
"178","서울특별시 중구 장충동1가","9*","단독","12m미만","395.77","1408.30","202412","05","1,891,792","법인","개인","1960","동호로20길","20241210","직거래","-"
"179","서울특별시 중구 장충동1가","9*","단독","12m미만","395.77","1408.30","202412","05","1,891,792","법인","법인","1960","동호로20길","-","직거래","-"
"180","서울특별시 마포구 도화동","2**","다가구","8m미만","147.96","95.90","202412","05","110,000","법인","개인","1993","삼개로5길","-","중개거래","서울 마포구"
"181","서울특별시 동대문구 전농동","6*","단독","8m미만","204.13","149.00","202412","05","148,731","기타","개인","1989","전농로20다길","-","직거래","-"
"182","서울특별시 성북구 정릉동","1*","단독","8m미만","12.40","23.00","202412","05","7,500","개인","개인","1983","정릉로42길","-","중개거래","서울 성북구"
"183","서울특별시 동대문구 이문동","1**","단독","25m미만","34.81","67.00","202412","05","91,250","개인","개인","1969","외대역동로","-","중개거래","서울 동대문구"
"184","서울특별시 영등포구 신길동","9*","단독","8m미만","30.00","36.00","202412","05","9,500","개인","개인","2004","도신로64가길","-","직거래","-"
"185","서울특별시 관악구 봉천동","1***","다가구","8m미만","299.64","236.40","202412","05","130,000","개인","개인","1992","인헌1다길","-","중개거래","서울 관악구"
"186","서울특별시 송파구 송파동","1**","단독","8m미만","236.10","234.10","202412","05","157,586","개인","법인","1983","송이로6길","-","직거래","-"
"187","서울특별시 강남구 대치동","9**","다가구","8m미만","594.93","257.80","202412","05","960,000","법인","개인","1997","선릉로64길","-","중개거래","서울 강남구"
"188","서울특별시 성북구 삼선동2가","1**","단독","8m미만","136.25","84.30","202412","05","68,000","개인","개인","1989","삼선교로12길","-","중개거래","서울 성북구"
"189","서울특별시 중랑구 면목동","1**","단독","8m미만","169.02","115.00","202412","04","56,000","개인","개인","1988","동일로109길","-","중개거래","서울 중랑구"
"190","서울특별시 송파구 풍납동","4**","단독","8m미만","167.41","102.00","202412","04","108,500","개인","개인","1987","바람드리26길","-","중개거래","서울 송파구"
"191","서울특별시 동대문구 제기동","6*","단독","8m미만","48.46","86.00","202412","04","32,500","개인","개인","1960","약령시로7길","20250108","중개거래","경기 양주시"
"192","서울특별시 용산구 한남동","4**","단독","8m미만","158.05","165.00","202412","04","366,857","법인","개인","1975","독서당로8길","-","직거래","-"
"193","서울특별시 용산구 보광동","3**","단독","8m미만","170.01","125.00","202412","04","304,000","개인","개인","1983","장문로27길","-","중개거래","서울 용산구"
"194","서울특별시 도봉구 방학동","6**","다가구","8m미만","367.82","166.80","202412","04","80,000","개인","개인","1996","도당로13다길","-","중개거래","서울 도봉구"
"195","서울특별시 은평구 역촌동","4*","단독","25m미만","491.69","195.70","202412","03","190,000","개인","개인","1992","진흥로1길","-","중개거래","서울 은평구"
"196","서울특별시 송파구 풍납동","8*","단독","8m미만","176.40","102.00","202412","03","89,500","개인","개인","1991","바람드리길","20241230","중개거래","서울 송파구"
"197","서울특별시 종로구 화동","2*","단독","8m미만","89.29","128.90","202412","03","140,000","개인","개인","1963","북촌로5나길","-","중개거래","서울 송파구"
"198","서울특별시 중구 남산동2가","1*","단독","8m미만","126.58","105.20","202412","03","150,800","개인","개인","1965","퇴계로20가길","-","중개거래","서울 강동구"
"199","서울특별시 동대문구 장안동","3**","단독","12m미만","856.62","275.40","202412","03","345,000","법인","개인","2003","답십리로66길","-","중개거래","서울 동대문구"
"200","서울특별시 종로구 신영동","1*","단독","8m미만","185.84","248.00","202412","03","135,000","개인","개인","1971","진흥로","-","직거래","-"
"201","서울특별시 동작구 사당동","1**","단독","12m미만","108.23","122.00","202412","03","165,000","기타","개인","1975","사당로27길","-","중개거래","서울 동작구"
"202","서울특별시 영등포구 대림동","8**","단독","8m미만","145.26","109.00","202412","03","81,075","공공기관","개인","1989","대림로22라길","-","직거래","-"
"203","서울특별시 동대문구 이문동","1**","다가구","8m미만","119.70","79.00","202412","03","91,823","개인","개인","1995","외대역동로27길","-","중개거래","서울 동대문구"
"204","서울특별시 중랑구 면목동","6*","단독","8m미만","233.10","160.30","202412","03","91,500","개인","개인","1990","상봉로5길","-","중개거래","서울 동대문구, 서울 중랑구"
"205","서울특별시 종로구 명륜3가","*","단독","8m미만","201.00","148.80","202412","03","96,500","개인","개인","1989","명륜4가길","-","중개거래","서울 종로구"
"206","서울특별시 강서구 화곡동","3**","다가구","8m미만","630.29","317.30","202412","03","180,000","법인","개인","1997","강서로17길","-","중개거래","서울 강서구, 서울 영등포구"
"207","서울특별시 강서구 가양동","1**","단독","8m미만","44.53","109.00","202412","03","60,000","개인","개인","1971","양천로51길","-","중개거래","서울 강서구"
"208","서울특별시 종로구 명륜3가","*","단독","8m미만","201.00","148.80","202412","03","96,500","개인","개인","1989","명륜4가길","20250131","중개거래","서울 종로구"
"209","서울특별시 노원구 상계동","1**","다가구","8m미만","158.11","106.00","202412","03","27,000","개인","개인","1990","덕릉로109다길","-","직거래","-"
"210","서울특별시 강동구 암사동","4**","다가구","8m미만","374.75","169.90","202412","03","116,000","개인","개인","1995","구천면로53길","-","중개거래","서울 강동구, 서울 송파구"
"211","서울특별시 광진구 구의동","2**","다가구","8m미만","263.87","155.70","202412","02","170,000","법인","개인","1992","아차산로","-","중개거래","서울 광진구"
"212","서울특별시 중구 신당동","3**","다가구","12m미만","212.10","68.00","202412","02","135,500","개인","개인","1994","다산로28길","-","중개거래","서울 동대문구, 서울 중구"
"213","서울특별시 동대문구 휘경동","1**","단독","8m미만","24.46","53.00","202412","02","77,000","개인","개인","1967","외대역동로14길","-","중개거래","서울 동대문구"
"214","서울특별시 동대문구 이문동","1**","단독","8m미만","59.04","60.00","202412","02","80,000","개인","개인","1969","한천로59길","-","중개거래","서울 동대문구"
"215","서울특별시 도봉구 창동","5**","단독","8m미만","127.44","92.20","202412","02","39,000","법인","개인","1988","덕릉로60가길","-","직거래","-"
"216","서울특별시 송파구 석촌동","5*","단독","8m미만","249.56","183.00","202412","02","273,427","공공기관","개인","1987","백제고분로36나길","-","직거래","-"
"217","서울특별시 양천구 신정동","1***","다가구","8m미만","319.56","137.70","202412","02","134,000","개인","개인","2003","중앙로45길","-","중개거래","서울 양천구"
"218","서울특별시 서대문구 옥천동","3*","단독","8m미만","61.13","66.10","202412","02","45,000","개인","개인","1973","통일로11길","-","직거래","-"
"219","서울특별시 마포구 신수동","2**","단독","8m미만","161.19","96.00","202412","02","70,000","개인","개인","1990","토정로17길","-","직거래","-"
"220","서울특별시 강북구 수유동","4**","단독","8m미만","66.25","89.00","202412","01","45,500","개인","개인","1971","화계사1길","-","중개거래","서울 강북구"
"221","서울특별시 성북구 정릉동","6**","단독","8m미만","76.24","202.00","202412","01","70,000","개인","개인","1960","솔샘로5길","-","중개거래","서울 성북구"
"222","서울특별시 성북구 정릉동","3**","단독","8m미만","49.16","109.00","202411","30","23,000","개인","개인","1969","정릉로17길","-","중개거래","서울 성북구"
"223","서울특별시 동대문구 답십리동","2*","다가구","8m미만","291.87","136.00","202411","30","113,000","개인","개인","2003","답십리로56길","-","중개거래","서울 동대문구"
"224","서울특별시 종로구 명륜2가","1**","단독","8m미만","173.40","117.30","202411","30","40,300","개인","개인","1988","성균관로6길","-","직거래","-"
"225","서울특별시 관악구 봉천동","*","단독","8m미만","199.11","155.00","202411","30","115,000","개인","개인","1991","청림3마길","-","중개거래","서울 관악구, 서울 동작구"
"226","서울특별시 관악구 봉천동","7**","단독","8m미만","141.46","60.97","202411","30","44,000","개인","개인","1992","당곡6나길","-","중개거래","서울 강남구"
"227","서울특별시 강서구 방화동","6**","다가구","8m미만","286.42","169.00","202411","30","145,000","개인","개인","1996","방화대로21다길","-","중개거래","서울 강서구"
"228","서울특별시 동대문구 휘경동","1**","단독","8m미만","41.02","83.00","202411","30","93,000","개인","개인","1968","외대역동로12길","-","중개거래","서울 동대문구"
"229","서울특별시 관악구 신림동","3**","다가구","8m미만","299.34","152.00","202411","30","140,000","개인","개인","1996","양산길","-","직거래","-"
"230","서울특별시 강북구 미아동","7**","다가구","8m미만","141.10","106.00","202411","29","38,400","개인","개인","1994","삼양로59가길","-","중개거래","서울 강북구"
"231","서울특별시 동작구 노량진동","2**","단독","8m미만","166.32","136.00","202411","29","213,000","개인","개인","1989","장승배기로27길","-","중개거래","서울 동작구"
"232","서울특별시 마포구 합정동","4**","다가구","12m미만","242.97","142.50","202411","29","215,000","법인","개인","1991","양화로3길","-","중개거래","서울 강남구"
"233","서울특별시 마포구 서교동","3**","단독","8m미만","179.19","121.00","202411","29","225,000","법인","개인","1989","홍익로5안길","-","중개거래","서울 강남구, 서울 송파구"
"234","서울특별시 성동구 성수동2가","2**","단독","25m이상","71.04","145.80","202411","29","510,000","개인","개인","1959","광나루로","-","중개거래","서울 강남구"
